333 : B000:[002][---][001][---][---][---][---][---] | L001:[000][002] | L002:[000][001]
334 : B000:[002][---][001][---][---][---][---][---] | L001:[000][---] | L002:[000][---]
335 : B000:[002][---][001][---][---][---][---][---] | L001:[000][002] | L002:[000][001]
336 : B000:[002][---][---][001][---][---][---][---] | L001:[000][---] | L002:[000][---]
337 : B000:[---][002][001][---][---][---][---][---] | L001:[000][002] | L002:[001][000]
338 : B000:[002][---][001][001][---][---][---][---] | L001:[000][000] | L002:[000][---]
339 : B000:[002][---][---][001][---][---][---][---] | L001:[000][---] | L002:[000][---]
340 : B000:[---][002][001][---][---][---][---][---] | L001:[000][002] | L002:[001][000]
341 : B000:[002][---][001][001][---][---][---][---] | L001:[000][000] | L002:[000][---]
342 : B000:[001][---][---][---][---][---][---][---] | L001:[002][000] | L002:[001][---]
343 : B000:[001][---][---][---][---][---][---][---] | L001:[002][000] | L002:[001][---]
344 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
345 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
346 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
347 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
348 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
349 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
350 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
351 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
352 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
353 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
354 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
355 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
356 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
357 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
358 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
359 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
360 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
361 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
362 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
363 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
364 : B000:[002][---][001][---][---][---][---][---] | L001:[000][---] | L002:[000][---]
365 : B000:[002][---][001][---][---][---][---][---] | L001:[000][002] | L002:[000][001]
366 : B000:[002][---][001][---][---][---][---][---] | L001:[000][---] | L002:[000][---]
367 : B000:[002][---][001][---][---][---][---][---] | L001:[000][002] | L002:[000][001]
368 : B000:[002][---][---][001][---][---][---][---] | L001:[000][---] | L002:[000][---]
369 : B000:[---][002][001][---][---][---][---][---] | L001:[000][002] | L002:[001][000]
370 : B000:[002][---][001][001][---][---][---][---] | L001:[000][000] | L002:[000][---]
371 : B000:[002][---][---][001][---][---][---][---] | L001:[000][---] | L002:[000][---]
372 : B000:[---][002][001][---][---][---][---][---] | L001:[000][002] | L002:[001][000]
373 : B000:[002][---][001][001][---][---][---][---] | L001:[000][000] | L002:[000][---]
374 : B000:[001][---][---][---][---][---][---][---] | L001:[002][000] | L002:[001][---]
375 : B000:[001][---][---][---][---][---][---][---] | L001:[002][000] | L002:[001][---]
376 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
377 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
378 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
379 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
380 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
381 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
382 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
383 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
384 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
385 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
386 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
387 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
388 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
389 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
390 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
391 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
392 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
393 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
394 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
395 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
396 : B000:[002][---][001][---][---][---][---][---] | L001:[000][---] | L002:[000][---]
397 : B000:[002][---][001][---][---][---][---][---] | L001:[000][002] | L002:[000][001]
398 : B000:[002][---][001][---][---][---][---][---] | L001:[000][---] | L002:[000][---]
399 : B000:[002][---][001][---][---][---][---][---] | L001:[000][002] | L002:[000][001]
400 : B000:[002][---][---][001][---][---][---][---] | L001:[000][---] | L002:[000][---]
401 : B000:[---][002][001][---][---][---][---][---] | L001:[000][002] | L002:[001][000]
402 : B000:[002][---][001][001][---][---][---][---] | L001:[000][000] | L002:[000][---]
403 : B000:[002][---][---][001][---][---][---][---] | L001:[000][---] | L002:[000][---]
404 : B000:[---][002][001][---][---][---][---][---] | L001:[000][002] | L002:[001][000]
405 : B000:[002][---][001][001][---][---][---][---] | L001:[000][000] | L002:[000][---]
406 : B000:[001][---][---][---][---][---][---][---] | L001:[002][000] | L002:[001][---]
407 : B000:[001][---][---][---][---][---][---][---] | L001:[002][000] | L002:[001][---]
408 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
409 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
410 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
411 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
412 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
413 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
414 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
415 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
416 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
417 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
418 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
419 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
420 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
421 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
422 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
423 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
424 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
425 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
426 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
427 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
428 : B000:[002][---][001][---][---][---][---][---] | L001:[000][---] | L002:[000][---]
429 : B000:[002][---][001][---][---][---][---][---] | L001:[000][002] | L002:[000][001]
430 : B000:[002][---][001][---][---][---][---][---] | L001:[000][---] | L002:[000][---]
431 : B000:[002][---][001][---][---][---][---][---] | L001:[000][002] | L002:[000][001]
432 : B000:[002][---][---][001][---][---][---][---] | L001:[000][---] | L002:[000][---]
433 : B000:[---][002][001][---][---][---][---][---] | L001:[000][002] | L002:[001][000]
434 : B000:[002][---][001][001][---][---][---][---] | L001:[000][000] | L002:[000][---]
435 : B000:[002][---][---][001][---][---][---][---] | L001:[000][---] | L002:[000][---]
436 : B000:[---][002][001][---][---][---][---][---] | L001:[000][002] | L002:[001][000]
437 : B000:[002][---][001][001][---][---][---][---] | L001:[000][000] | L002:[000][---]
438 : B000:[001][---][---][---][---][---][---][---] | L001:[002][000] | L002:[001][---]
439 : B000:[001][---][---][---][---][---][---][---] | L001:[002][000] | L002:[001][---]
440 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
441 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
442 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
443 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
444 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
445 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
446 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
447 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
448 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
449 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
450 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
451 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
452 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
453 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
454 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
455 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
456 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
457 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
458 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
459 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
460 : B000:[002][---][---][001][---][---][---][---] | L001:[000][---] | L002:[000][---]
461 : B000:[---][002][001][---][---][---][---][---] | L001:[000][002] | L002:[001][000]
462 : B000:[002][---][---][001][---][---][---][---] | L001:[000][---] | L002:[000][---]
463 : B000:[---][002][001][---][---][---][---][---] | L001:[000][002] | L002:[001][000]
464 : B000:[002][---][001][---][---][---][---][---] | L001:[000][---] | L002:[000][---]
465 : B000:[002][---][001][---][---][---][---][---] | L001:[000][002] | L002:[000][001]
466 : B000:[002][---][001][001][---][---][---][---] | L001:[000][000] | L002:[000][---]
467 : B000:[002][---][001][---][---][---][---][---] | L001:[000][---] | L002:[000][---]
468 : B000:[002][---][001][---][---][---][---][---] | L001:[000][002] | L002:[000][001]
469 : B000:[002][---][001][001][---][---][---][---] | L001:[000][000] | L002:[000][---]
470 : B000:[001][---][---][---][---][---][---][---] | L001:[002][000] | L002:[001][---]
471 : B000:[001][---][---][---][---][---][---][---] | L001:[002][000] | L002:[001][---]
472 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
473 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
474 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
475 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
476 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
477 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
478 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
479 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
480 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
481 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
482 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
483 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
484 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
485 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
486 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
487 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
488 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
489 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
490 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
491 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
492 : B000:[002][---][---][001][---][---][---][---] | L001:[000][---] | L002:[000][---]
493 : B000:[---][002][001][---][---][---][---][---] | L001:[000][002] | L002:[001][000]
494 : B000:[002][---][---][001][---][---][---][---] | L001:[000][---] | L002:[000][---]
495 : B000:[---][002][001][---][---][---][---][---] | L001:[000][002] | L002:[001][000]
496 : B000:[002][---][001][---][---][---][---][---] | L001:[000][---] | L002:[000][---]
497 : B000:[002][---][001][---][---][---][---][---] | L001:[000][002] | L002:[000][001]
498 : B000:[002][---][001][001][---][---][---][---] | L001:[000][000] | L002:[000][---]
499 : B000:[002][---][001][---][---][---][---][---] | L001:[000][---] | L002:[000][---]
500 : B000:[002][---][001][---][---][---][---][---] | L001:[000][002] | L002:[000][001]
501 : B000:[002][---][001][001][---][---][---][---] | L001:[000][000] | L002:[000][---]
502 : B000:[001][---][---][---][---][---][---][---] | L001:[002][000] | L002:[001][---]
503 : B000:[001][---][---][---][---][---][---][---] | L001:[002][000] | L002:[001][---]
504 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
505 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
506 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
507 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
508 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
509 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
510 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
511 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
512 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
513 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
514 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
515 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
516 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
517 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
518 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
519 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
520 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
521 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
522 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
523 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
524 : B000:[002][---][---][001][---][---][---][---] | L001:[000][---] | L002:[000][---]
525 : B000:[---][002][001][---][---][---][---][---] | L001:[000][002] | L002:[001][000]
526 : B000:[002][---][---][001][---][---][---][---] | L001:[000][---] | L002:[000][---]
527 : B000:[---][002][001][---][---][---][---][---] | L001:[000][002] | L002:[001][000]
528 : B000:[002][---][001][---][---][---][---][---] | L001:[000][---] | L002:[000][---]
529 : B000:[002][---][001][---][---][---][---][---] | L001:[000][002] | L002:[000][001]
530 : B000:[002][---][001][001][---][---][---][---] | L001:[000][000] | L002:[000][---]
531 : B000:[002][---][001][---][---][---][---][---] | L001:[000][---] | L002:[000][---]
532 : B000:[002][---][001][---][---][---][---][---] | L001:[000][002] | L002:[000][001]
533 : B000:[002][---][001][001][---][---][---][---] | L001:[000][000] | L002:[000][---]
534 : B000:[001][---][---][---][---][---][---][---] | L001:[002][000] | L002:[001][---]
535 : B000:[001][---][---][---][---][---][---][---] | L001:[002][000] | L002:[001][---]
536 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
537 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
538 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
539 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
540 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
541 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
542 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
543 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
544 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
545 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
546 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
547 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
548 : B000:[002][---][---][---][---][001][---][---] | L001:[000][---] | L002:[000][---]
549 : B000:[002][---][---][---][---][001][---][---] | L001:[002][000] | L002:[001][000]
550 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
551 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
552 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
553 : B000:[002][---][---][---][001][---][---][---] | L001:[000][---] | L002:[000][---]
554 : B000:[002][---][---][---][001][---][---][---] | L001:[000][002] | L002:[000][001]
555 : B000:[002][---][---][---][001][001][---][---] | L001:[000][000] | L002:[000][---]
556 : B000:[002][---][---][001][---][---][---][---] | L001:[000][---] | L002:[000][---]
557 : B000:[---][002][001][---][---][---][---][---] | L001:[000][002] | L002:[001][000]
558 : B000:[002][---][---][001][---][---][---][---] | L001:[000][---] | L002:[000][---]
559 : B000:[---][002][001][---][---][---][---][---] | L001:[000][002] | L002:[001][000]
560 : B000:[002][---][001][---][---][---][---][---] | L001:[000][---] | L002:[000][---]
561 : B000:[002][---][001][---][---][---][---][---] | L001:[000][002] | L002:[000][001]
562 : B000:[002][---][001][001][---][---][---][---] | L001:[000][000] | L002:[000][---]
563 : B000:[002][---][001][---][---][---][---][---] | L001:[000][---] | L002:[000][---]
564 : B000:[002][---][001][---][---][---][---][---] | L001:[000][002] | L002:[000][001]
565 : B000:[002][---][001][001][---][---][---][---] | L001:[000][000] | L002:[000][---]
